Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,Latitud,Longitud,Localidad
2017-08-10 00:00:00.0,18.89653,26.3,14.1,,,,19.10416,,,,0.75,12.75,,3.193929,29.0,23.14848,100.0,100.0,19.48542,1.65,8.140278,E ,10.17535,C ,23.6,999.4971,8.465041,0.0,-14.94001,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-11 00:00:00.0,25.63472,35.2,19.3,,,,20.31389,,,,34.0,15.5,,4.917828,45.0,34.82679,100.0,100.0,25.80625,1.0,7.746528,E ,9.68316,C ,50.0,992.9355,10.67736,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-12 00:00:00.0,18.85833,22.3,14.8,,,,20.32986,,,,15.25,29.5,,,,20.40421,100.0,100.0,17.71459,16.56668,12.00764,S ,15.00955,C ,42.0,998.6554,0.5935801,0.0,-15.60401,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-13 00:00:00.0,14.94028,21.6,11.5,,,,18.57501,,,,0.0,4.25,,1.605222,15.0,16.52696,100.0,100.0,14.22431,8.33333,8.197918,S ,10.2474,C ,28.5,1005.679,6.61146,0.0,-1.908999,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-14 00:00:00.0,13.7875,22.6,7.9,,,,17.40417,,,,0.25,0.0,,7.886114,71.0,16.88385,100.0,100.0,14.16111,12.61667,3.321528,C ,4.15191,C ,18.2,1008.683,14.6469,0.0,0.5809994,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-15 00:00:00.0,16.24861,24.9,9.8,,,,17.5632,,,,0.0,0.25,,8.866446,80.0,19.67117,100.0,100.0,16.55694,8.58333,3.906945,E ,4.883681,C ,19.1,1007.816,15.9855,0.0,-6.889,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-16 00:00:00.0,17.17708,24.6,11.9,,,,18.01666,,,,0.0,0.0,,8.523386,77.0,19.94896,100.0,100.0,16.83541,4.683333,5.209723,SE,6.512154,C ,21.7,1010.725,15.63642,0.0,-7.884995,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-17 00:00:00.0,17.10208,26.6,9.4,,,,17.85139,,,,0.0,0.0,,9.046741,81.0,21.08558,100.0,100.0,17.47917,8.466663,3.215972,E ,4.019966,C ,15.7,1008.181,16.40304,0.0,-7.303999,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-18 00:00:00.0,20.53264,29.8,12.3,,,,18.53334,,,,0.0,0.0,,8.28542,74.0,27.20409,100.0,100.0,21.57986,1.65,7.936804,NE,9.921005,C ,28.2,1001.094,15.50874,0.0,-17.01502,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-19 00:00:00.0,22.67709,34.4,15.8,,,,20.06875,,,,0.25,0.0,,5.924016,53.0,27.55206,100.0,100.0,21.8132,0.1666667,10.09514,S ,12.61892,C ,41.9,998.6877,12.516,0.0,-18.67502,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-20 00:00:00.0,16.38403,22.0,11.6,,,,19.07084,,,,0.0,0.25,,8.972552,80.0,18.00864,100.0,100.0,15.37291,2.283333,9.999306,S ,12.49913,C ,35.8,1016.036,16.59102,0.0,-5.394995,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-21 00:00:00.0,12.74375,20.8,4.0,,,,17.35764,,,,0.0,0.0,,9.285493,83.0,15.58519,100.0,100.0,12.64167,7.116665,3.55625,E ,4.445313,C ,20.9,1018.384,17.09952,5.311998,2.157998,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-22 00:00:00.0,15.11736,26.4,5.2,,,,16.88612,,,,0.0,0.0,,9.085246,81.0,20.16224,100.0,100.0,16.33264,7.63333,8.179859,E ,10.22482,C ,33.1,1006.711,16.93242,3.983999,-5.146001,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-23 00:00:00.0,22.38612,32.6,14.0,,,,18.52916,,,,0.0,0.0,,7.394686,65.0,31.39966,100.0,100.0,23.93195,0.0,9.317362,NE,11.6467,C ,33.9,999.8698,14.77721,0.0,-18.26002,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-24 00:00:00.0,27.96041,35.7,22.4,,,,20.70555,,,,0.0,0.0,,7.055311,62.0,39.14531,100.0,100.0,28.11666,0.0,12.08125,NE,15.10156,C ,38.8,998.9014,14.40906,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-25 00:00:00.0,28.63473,35.2,23.7,,,,21.7993,,,,1.5,0.0,,7.841122,69.0,39.58451,100.0,100.0,28.40278,0.0,12.74236,NE,15.92795,C ,39.8,999.7668,15.55127,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-26 00:00:00.0,23.51945,26.2,20.1,,,,21.74028,,,,3.75,5.25,,1.597774,14.0,27.725,100.0,100.0,22.67848,2.5,8.75625,E ,10.94531,C ,30.6,1002.057,7.194241,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-27 00:00:00.0,20.82222,25.1,19.5,,,,21.22152,,,,2.25,2.25,,1.797892,16.0,24.71529,100.0,100.0,20.85347,0.55,12.87986,E ,16.09983,C ,41.8,1001.948,7.513981,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-28 00:00:00.0,24.09861,30.7,19.6,,,,21.55764,,,,0.0,0.0,,6.986148,61.0,32.13905,100.0,100.0,24.91597,0.0,10.0132,E ,12.51649,C ,27.5,999.895,14.65385,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-29 00:00:00.0,28.37223,37.4,18.4,,,,22.54306,,,,0.0,0.0,,7.700331,67.0,38.2459,100.0,100.0,27.11042,0.0,12.86806,NE,16.08507,C ,41.7,1000.553,15.71976,0.0,-21.99503,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-30 00:00:00.0,15.31319,18.4,12.3,,,,20.77638,,,,0.0,0.0,,,,16.41157,100.0,100.0,14.33541,0.0,12.27014,S ,15.33768,C ,37.2,1013.226,4.396501,0.0,0.2490001,-27.6566638946533,-58.2937927246094,Herlitzka
2017-08-31 00:00:00.0,16.31181,25.4,9.5,,,,19.76388,,,,0.0,0.0,,7.811813,68.0,20.33318,100.0,100.0,17.03334,0.2,4.034723,E ,5.043404,C ,23.6,1009.945,16.05456,0.0,-7.885001,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-01 00:00:00.0,22.4618,33.6,13.6,,,,20.81736,,,,0.0,0.0,,8.066899,70.0,31.99585,100.0,100.0,23.95139,7.116665,5.136112,NE,6.42014,C ,26.0,1005.105,16.50117,0.0,-17.26402,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-02 00:00:00.0,27.19931,35.2,20.9,,,,21.94026,,,,0.0,0.0,,5.874487,51.0,37.45619,100.0,100.0,27.35695,0.0,9.547222,NE,11.93403,C ,32.0,1003.53,13.52256,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-03 00:00:00.0,29.00695,36.7,24.4,,,,22.8736,,,,0.0,0.0,,7.540616,65.0,41.5193,100.0,100.0,29.20278,0.0,12.56805,NE,15.71007,C ,41.4,1001.441,15.9459,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-04 00:00:00.0,20.62847,27.5,15.6,,,,22.25904,,,,38.5,18.25,,,,21.94609,100.0,100.0,18.54375,2.983334,13.53333,S ,16.91667,C ,29.4,1007.072,4.41996,0.0,-13.44601,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-05 00:00:00.0,15.02014,17.2,13.6,,,,19.74097,,,,0.0,20.25,,,,17.39138,100.0,100.0,15.275,8.099997,8.078473,S ,10.09809,C ,24.1,1012.33,4.03344,0.0,-5.478001,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-06 00:00:00.0,18.46736,27.9,15.0,,,,20.04306,,,,0.0,0.0,,2.391114,21.0,22.04173,100.0,100.0,18.81875,0.0,3.456249,E ,4.320312,C ,19.0,1005.947,8.859241,0.0,-15.77001,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-07 00:00:00.0,21.38055,29.5,15.9,,,,21.09653,,,,0.0,0.0,,4.567635,39.0,27.32972,100.0,100.0,22.0625,8.066664,4.50625,S ,5.632813,C ,18.7,1003.234,12.03648,0.0,-20.08602,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-08 00:00:00.0,22.83195,26.2,19.8,,,,21.89097,,,,4.0,0.5,,,,28.31927,100.0,100.0,23.04097,3.083333,3.557639,E ,4.447049,C ,12.4,998.8634,3.84738,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-09 00:00:00.0,25.98472,32.0,21.2,,,,22.39443,,,,0.0,3.5,,5.347243,46.0,34.70768,100.0,100.0,26.26042,1.933333,8.00486,E ,10.00607,C ,26.0,996.666,13.30314,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-10 00:00:00.0,24.45764,35.3,15.2,,,,22.56459,,,,1.0,0.0,,4.613926,39.0,29.47586,100.0,100.0,22.80209,0.2166667,13.73264,NE,17.1658,C ,43.5,996.0231,12.31002,0.0,-16.84901,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-11 00:00:00.0,16.30147,,,,,,21.0,,,,,,,3.052572,26.0,14.52896,80.0,76.0,12.45966,4.366667,,S ,,C ,23.1,1009.684,10.0968,,-8.798,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-12 00:00:00.0,16.78125,20.5,13.6,,,,20.29029,,,,12.0,1.2,,1.527857,13.0,15.77169,82.0,79.0,13.77595,1.816667,7.483332,S ,9.354164,C ,21.8,1010.34,7.91664,0.0,-11.122,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-13 00:00:00.0,16.96528,18.7,15.7,,,,19.75624,,,,17.6,24.0,,,,19.51283,100.0,100.0,17.09179,14.43334,5.311806,S ,6.639757,C ,25.1,1005.107,1.4307,0.0,-13.03101,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-14 00:00:00.0,18.16666,22.2,16.2,,,,20.0132,,,,0.2,4.6,,3.276743,28.0,18.70717,91.0,89.0,16.44387,8.333332,5.556945,S ,6.946182,C ,19.6,1005.683,10.60338,0.0,-16.76602,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-15 00:00:00.0,17.41458,20.9,14.3,,,,19.62361,,,,0.0,0.0,,1.539441,13.0,16.72094,85.0,78.0,14.68591,4.400001,8.613887,S ,10.76736,C ,28.5,1013.722,8.07822,0.0,-13.36301,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-16 00:00:00.0,17.52361,23.2,12.3,,,,19.80348,,,,0.0,0.0,,8.485676,71.0,15.7311,83.0,76.0,13.73816,3.866668,7.472225,S ,9.340281,C ,33.0,1016.201,18.50412,0.0,-10.624,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-17 00:00:00.0,16.19097,22.1,11.0,,,,19.61666,,,,0.0,0.0,,4.481524,38.0,16.60254,90.0,87.0,14.53031,13.60001,3.652777,C ,4.565972,C ,17.3,1014.369,12.5883,0.0,-8.715,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-18 00:00:00.0,18.83472,25.7,13.2,,,,20.2125,,,,0.0,0.0,,8.499916,71.0,17.19959,80.0,72.0,15.09947,11.01667,3.450001,C ,4.3125,C ,18.3,1009.831,18.70902,0.0,-14.77401,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-19 00:00:00.0,21.97639,30.3,14.9,,,,21.25416,,,,0.0,0.0,,8.739902,73.0,20.62092,76.0,70.0,17.90978,8.449997,4.961805,E ,6.202256,C ,16.9,1005.28,19.16311,0.0,-17.76202,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-20 00:00:00.0,27.77222,35.9,21.6,,,,22.46737,,,,0.0,0.0,,8.71729,73.0,19.6941,55.0,51.0,17.20608,0.0,8.436806,E ,10.54601,C ,33.7,1002.193,19.22065,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-21 00:00:00.0,22.52778,26.7,17.6,,,,22.58195,,,,0.0,0.0,,3.977495,33.0,19.9843,80.0,86.0,17.39302,0.9166667,10.69236,S ,13.36545,C ,30.8,1005.533,12.08232,0.0,-21.33102,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-22 00:00:00.0,15.26597,17.8,14.0,,,,20.69514,,,,6.200001,4.6,,,,16.74989,99.0,100.0,14.72068,19.21667,9.572223,S ,11.96528,C ,25.1,1009.512,0.77292,0.0,-1.079,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-23 00:00:00.0,16.68195,21.6,14.0,,,,19.82084,,,,0.0,1.6,,1.459382,12.0,17.65894,91.0,89.0,15.52455,4.133334,6.773611,S ,8.467013,C ,20.8,1011.466,8.334121,0.0,-11.62,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-24 00:00:00.0,20.42223,27.6,15.8,,,,20.87848,,,,0.0,0.0,,5.969042,49.0,21.64111,87.0,84.0,18.66628,2.533334,3.919445,E ,4.899306,C ,16.5,1006.581,15.33978,0.0,-19.42202,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-25 00:00:00.0,24.53472,31.7,20.0,,,,22.57778,,,,0.0,0.0,,5.624764,46.0,25.13055,83.0,82.0,21.15845,4.266667,2.895834,C ,3.619792,C ,14.4,1006.196,14.87862,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-26 00:00:00.0,25.45625,32.6,18.8,,,,23.50694,,,,0.0,0.0,,8.369389,69.0,22.47253,71.0,63.0,19.3201,5.05,3.620833,E ,4.526041,C ,15.0,1003.221,19.21602,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-27 00:00:00.0,22.19862,25.9,19.2,,,,23.04099,,,,17.6,15.8,,0.02252893,0.0,22.49023,89.0,85.0,19.36337,8.049996,8.253472,SE,10.31684,C ,37.2,1005.14,6.27384,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-28 00:00:00.0,18.7625,19.8,17.3,,,,21.73818,,,,1.0,2.4,,,,20.8818,97.0,97.0,18.1845,5.983332,7.765277,SE,9.706596,C ,23.4,1008.478,2.912641,0.0,-21.41403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-29 00:00:00.0,20.15764,24.7,17.5,,,,21.57917,,,,0.0,0.4,,0.5316097,4.0,21.44667,92.0,90.0,18.60597,9.133332,2.570138,C ,3.212673,C ,12.6,1005.649,7.147321,0.0,-21.49703,-27.6566638946533,-58.2937927246094,Herlitzka
2017-09-30 00:00:00.0,22.23333,29.1,16.0,,,,22.39722,,,,0.8,0.0,,8.497679,69.0,22.46354,82.0,81.0,19.29679,7.78333,3.873612,C ,4.842015,C ,20.7,996.4277,19.75254,0.0,-20.83302,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-01 00:00:00.0,20.72222,26.5,15.5,,,,22.22153,,,,5.599999,6.4,,,,20.55331,91.0,88.0,17.75255,2.25,10.64931,S ,13.31163,C ,60.7,991.1762,4.811462,0.0,-16.43401,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-02 00:00:00.0,17.48055,23.9,11.8,,,,21.10417,,,,0.0,0.0,,10.07453,82.0,12.80329,71.0,67.0,10.46807,0.7166667,8.502086,S ,10.62761,C ,38.3,1001.414,22.42026,0.0,-9.295999,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-03 00:00:00.0,18.94027,28.9,10.6,,,,20.90763,,,,0.0,0.0,,10.25148,83.0,12.84846,61.0,52.0,10.61513,7.73333,5.121529,W ,6.401911,C ,24.3,1005.709,22.79082,0.0,-13.52901,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-04 00:00:00.0,22.29653,29.7,14.6,,,,21.19097,,,,0.0,0.0,,9.595455,77.0,12.94334,50.0,39.0,10.76312,0.0,10.77292,NE,13.46614,C ,36.1,1001.046,21.83047,0.0,-19.25602,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-05 00:00:00.0,24.7014,31.7,19.4,,,,21.55486,,,,2.6,0.0,,5.767564,46.0,17.2298,55.0,52.0,14.77412,0.0,8.318748,N ,10.39844,C ,36.3,995.4964,15.77526,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-06 00:00:00.0,22.24932,24.8,19.9,,,,21.7618,,,,54.60001,57.2,,,,23.92258,91.0,92.0,20.36532,4.566667,7.903474,SE,9.879342,C ,56.8,1002.699,5.51904,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-07 00:00:00.0,20.95555,24.5,18.0,,,,21.69166,,,,0.0,0.0,,3.736098,30.0,20.45015,82.0,82.0,17.82001,0.0,8.545139,E ,10.68142,C ,23.9,1005.456,12.62352,0.0,-23.73803,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-08 00:00:00.0,22.88681,29.0,18.3,,,,22.35903,,,,14.8,14.8,,3.497305,28.0,24.83316,88.0,85.0,20.87618,0.7666667,5.824306,E ,7.280383,C ,23.8,999.7945,12.28926,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-09 00:00:00.0,22.52292,25.7,21.0,,,,22.8618,,,,0.0,0.0,,,,25.3854,94.0,94.0,21.33073,1.5,7.949305,S ,9.936631,C ,24.0,1000.659,6.643261,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-10 00:00:00.0,22.07014,24.7,20.1,,,,22.52707,,,,1.2,1.2,,,,25.45152,94.0,94.0,21.31924,2.133333,6.421529,SE,8.026912,C ,19.1,999.0605,4.89234,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-11 00:00:00.0,22.69097,24.9,21.4,,,,22.95556,,,,0.6,0.2,,0.4749365,4.0,25.85122,95.0,94.0,21.62905,6.833331,8.622914,SE,10.77864,C ,20.7,997.9222,7.504498,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-12 00:00:00.0,20.23612,22.2,18.5,,,,22.55279,,,,0.2,0.4,,,,22.46526,98.0,98.0,19.33858,10.41667,8.76875,S ,10.96094,C ,27.1,1000.498,4.760399,0.0,-22.65903,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-13 00:00:00.0,16.42153,18.5,14.7,,,,21.01876,,,,0.0,0.2,,,,17.45391,96.0,94.0,15.36291,10.16667,13.37847,S ,16.72309,C ,29.0,1008.532,4.04352,0.0,-5.146,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-14 00:00:00.0,17.17916,22.5,14.2,,,,21.07778,,,,0.0,0.0,,8.05107,64.0,15.30066,82.0,77.0,13.29041,3.666667,6.004166,S ,7.505207,C ,23.8,1012.149,20.07744,0.0,-10.292,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-15 00:00:00.0,17.69792,24.4,11.0,,,,21.44236,,,,0.0,0.0,,11.01076,87.0,15.19524,76.0,66.0,13.12569,7.716664,4.057639,E ,5.072049,C ,20.0,1009.96,25.02691,0.0,-12.69901,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-16 00:00:00.0,22.64166,31.0,15.8,,,,22.27361,,,,0.0,0.0,,5.547811,44.0,21.88532,75.0,68.0,18.74756,1.5,4.840973,E ,6.051216,C ,19.2,1003.351,16.06722,0.0,-20.25202,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-17 00:00:00.0,28.63542,34.1,24.0,,,,23.94585,,,,0.0,0.0,,7.331554,57.0,27.02899,70.0,65.0,22.34564,0.0,9.279861,NE,11.59983,C ,35.0,998.9619,19.07858,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-18 00:00:00.0,31.06458,38.7,24.8,,,,25.39584,,,,15.6,0.0,,8.792016,69.0,28.05474,63.0,58.0,22.94308,0.0,9.149303,NE,11.43663,C ,34.3,994.3251,21.56577,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-19 00:00:00.0,23.16875,31.4,19.0,,,,24.50277,,,,0.0,15.6,,,,22.2222,87.0,89.0,19.16178,4.116667,7.761808,C ,9.70226,C ,57.2,1004.345,6.28434,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-20 00:00:00.0,22.39584,28.8,17.0,,,,24.09722,,,,1.2,0.2,,6.508071,51.0,23.46579,84.0,79.0,19.9875,0.5166667,4.954861,E ,6.193576,C ,19.0,1001.103,17.87946,0.0,-22.49303,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-21 00:00:00.0,24.06667,27.5,21.8,,,,24.37569,,,,2.0,3.0,,1.911176,15.0,23.861,83.0,79.0,20.14434,7.833331,9.406946,S ,11.75868,C ,37.6,1002.444,10.24044,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-22 00:00:00.0,18.575,22.4,13.3,,,,23.25763,,,,0.0,0.0,,11.22833,87.0,12.58002,65.0,66.0,10.15612,0.0,9.543751,SE,11.92969,C ,33.0,1012.665,25.90123,0.0,-12.78201,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-23 00:00:00.0,17.29236,23.5,10.2,,,,22.56458,,,,0.0,0.0,,10.82106,84.0,13.38108,71.0,57.0,11.21189,3.083334,5.290973,E ,6.613717,C ,27.4,1008.708,25.28472,0.0,-10.624,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-24 00:00:00.0,21.59931,31.2,12.8,,,,23.27778,,,,3.6,3.4,,9.9841,77.0,19.59361,74.0,67.0,16.9079,7.633331,4.74514,E ,5.931425,C ,20.2,1003.005,23.94048,0.0,-17.59602,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-25 00:00:00.0,21.97222,25.7,20.0,,,,23.79723,,,,0.0,0.2,,1.62825,13.0,23.84479,93.0,96.0,20.31062,2.833333,8.836805,E ,11.04601,C ,27.1,1001.324,9.903902,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-26 00:00:00.0,20.42154,24.5,19.0,,,,22.79305,,,,0.8,0.8,,,,22.78594,95.0,98.0,19.58569,3.266667,4.327082,E ,5.408852,C ,28.2,999.3718,4.765919,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-27 00:00:00.0,21.8382,28.0,17.0,,,,23.3,,,,0.4,0.4,,8.336693,64.0,20.0276,81.0,77.0,17.45577,5.583333,7.959027,S ,9.948784,C ,35.5,999.5283,21.3294,0.0,-20.25202,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-28 00:00:00.0,19.79027,26.2,13.5,,,,23.54375,,,,0.0,0.0,,10.36418,79.0,16.43238,74.0,64.0,14.38596,3.733334,2.580556,E ,3.225695,C ,14.0,1000.383,24.82092,0.0,-16.93202,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-29 00:00:00.0,21.46944,28.3,14.9,,,,23.49792,,,,0.0,0.0,,4.635492,35.0,22.46941,85.0,77.0,19.24089,4.633334,4.918055,E ,6.147568,C ,17.7,997.297,15.14226,0.0,-19.83702,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-30 00:00:00.0,23.16596,28.0,19.4,,,,24.00625,,,,0.0,0.0,,5.940675,45.0,22.7104,82.0,74.0,19.50999,1.533333,7.545139,SE,9.431423,C ,31.6,1000.143,17.40306,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-10-31 00:00:00.0,22.13543,28.1,17.3,,,,24.26945,,,,0.0,0.0,,11.5454,88.0,15.7348,65.0,61.0,13.57431,0.0,7.05764,E ,8.82205,C ,26.4,1006.07,27.0009,0.0,-19.92002,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-01 00:00:00.0,21.59028,30.0,11.5,,,,24.0382,,,,0.0,0.0,,11.63737,89.0,15.45946,62.0,48.0,13.37666,3.45,7.147918,E ,8.934897,C ,29.1,1003.059,27.21372,0.0,-17.67902,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-02 00:00:00.0,26.67083,33.5,20.3,,,,24.94513,,,,43.4,0.0,,10.44361,79.0,22.83356,69.0,61.0,19.59376,0.0,14.13681,E ,17.67101,C ,62.5,998.2581,25.22666,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-03 00:00:00.0,21.10834,26.4,18.6,,,,23.58402,,,,17.8,52.4,,,,22.86846,91.0,90.0,19.63581,8.733332,8.997916,E ,11.2474,C ,30.3,999.4965,6.3906,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-04 00:00:00.0,21.85279,26.4,18.7,,,,23.56319,,,,0.0,8.799999,,8.267756,63.0,20.04431,80.0,74.0,17.48806,3.166667,10.6,S ,13.25,C ,34.4,1002.238,21.5937,0.0,-23.40603,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-05 00:00:00.0,21.70834,27.0,16.5,,,,24.0875,,,,0.0,0.0,,10.93754,83.0,18.11455,72.0,67.0,15.89951,0.0,5.979858,E ,7.474823,C ,22.8,1005.682,26.22138,0.0,-21.08202,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-06 00:00:00.0,22.31388,27.7,16.6,,,,24.53472,,,,0.0,0.0,,11.27295,85.0,18.43687,72.0,64.0,16.17468,0.0,6.14097,E ,7.676213,C ,22.4,1005.448,26.84544,0.0,-21.58002,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-07 00:00:00.0,22.37638,28.1,17.6,,,,24.08404,,,,0.2,0.2,,1.770739,13.0,23.28451,84.0,83.0,19.79443,0.2333333,6.611806,E ,8.264758,C ,24.4,1000.296,10.53048,0.0,-23.40603,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-08 00:00:00.0,23.29514,29.9,19.9,,,,24.40416,,,,10.6,10.6,,1.728187,13.0,26.13057,93.0,94.0,21.77513,3.4,2.603472,C ,3.25434,C ,29.2,999.8885,10.4826,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-09 00:00:00.0,23.71945,29.1,20.3,,,,24.91043,,,,16.0,0.2,,5.023641,38.0,25.25113,84.0,81.0,21.23274,2.816667,5.345833,S ,6.682292,C ,19.0,1001.734,16.19521,0.0,-23.90403,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-10 00:00:00.0,22.54305,28.3,17.1,,,,25.20972,,,,0.0,15.8,,9.693321,73.0,19.60571,78.0,76.0,17.11051,4.8,6.767357,S ,8.459197,C ,32.2,1003.405,24.29442,0.0,-21.58003,-27.6566638946533,-58.2937927246094,Herlitzka
2017-11-11 00:00:00.0,23.91528,30.8,17.4,,,,25.30208,,,,0.0,0.0,,11.50053,86.0,18.7828,68.0,58.0,16.3652,7.383331,4.332639,C ,5.415799,C ,23.6,1003.102,27.45876,0.0,-22.24403,-27.6566638946533,-58.2937927246094,Herlitzka
