Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Suelo_10cm_Media,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,Localidad,mes_sin,mes_cos
2016-09-03,8.80347,10.0,8.0,15.29028,4.25,4.75,0.5,11.45393,100.0,100.0,8.958685,21.24999,1017.945,1.3557,0.0,,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-04,9.541666,10.8,8.8,14.7257,2.75,2.25,1.25,11.98756,100.0,100.0,9.637381,5.983333,1016.143,2.5002,0.0,,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-05,10.62916,13.2,9.3,14.53611,0.25,1.0,0.25,12.5214,97.0,97.0,10.28485,8.333331,1013.534,2.29536,0.0,10.70701,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-06,12.10695,18.6,7.5,15.175,0.0,0.0,0.0,10.65036,79.0,75.0,7.866979,0.0,1013.435,16.1841,0.0,6.888999,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-07,12.35555,21.4,3.9,15.3625,0.0,0.0,0.0,9.578469,73.0,67.0,6.267128,2.95,1011.628,16.69176,5.477998,4.315996,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-08,13.5625,24.0,5.1,15.59236,0.0,0.0,0.0,10.42812,70.0,60.0,7.491493,7.616664,1010.043,16.68593,6.805997,-0.6640014,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-09,18.24792,27.5,10.4,16.40069,0.0,0.0,0.0,12.97234,63.0,57.0,10.63569,0.8,1008.307,16.69032,0.0,-11.371,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-10,20.85765,31.6,12.8,17.60417,0.0,0.0,0.0,16.46475,69.0,58.0,14.41718,0.3666667,1007.657,16.81122,0.0,-16.76601,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-11,23.90278,32.8,15.7,18.9875,0.0,0.0,0.0,19.9641,68.0,63.0,17.39849,0.0,1001.223,16.06183,0.0,-21.58003,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-12,27.28195,35.6,20.7,20.47986,0.0,0.0,0.0,21.86637,60.0,52.0,18.87939,0.0,989.6174,14.76635,0.0,-23.90403,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-13,21.30694,29.1,14.5,20.66458,0.0,0.0,0.0,13.52724,62.0,53.0,11.0559,0.0,1002.307,16.8906,0.0,-16.43402,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-14,16.23611,23.6,8.6,19.23611,0.0,0.0,0.0,11.71177,69.0,60.0,9.259574,2.783334,1008.938,17.63905,0.0,-4.979997,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-15,14.74444,23.3,7.8,18.46736,0.0,0.0,0.0,12.06617,75.0,63.0,9.686559,9.566666,1009.035,16.74528,0.0,-2.905,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-16,18.01111,27.6,9.7,18.63959,0.0,0.0,0.0,13.26221,66.0,56.0,11.13499,7.199997,1004.907,17.60226,0.0,-11.039,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-17,21.675,33.4,13.2,19.60069,0.0,0.0,0.0,16.84024,65.0,57.0,14.72996,0.0,999.6119,16.26757,0.0,-16.93201,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-18,22.72569,28.5,19.3,20.61041,0.0,0.0,0.0,16.36765,64.0,60.0,14.17015,0.0,1006.055,15.159,0.0,-23.15703,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-19,17.25764,23.8,10.7,19.99514,0.0,0.0,0.0,12.03267,70.0,68.0,9.663601,3.983334,1013.247,18.86574,0.0,-5.394991,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-20,15.94097,24.8,8.1,19.20209,0.0,0.0,0.0,13.01455,73.0,65.0,10.84055,14.33334,1010.816,19.0788,0.0,-6.556999,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-21,19.2875,28.8,10.8,19.5875,0.0,0.0,0.0,14.95133,69.0,60.0,12.95455,11.0,1006.428,19.24507,0.0,-14.27601,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-22,22.13125,31.8,14.0,20.15208,0.0,0.0,0.0,16.41178,64.0,57.0,14.29342,10.75,1004.582,17.98782,0.0,-17.92802,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-23,20.26042,25.1,16.3,20.59306,0.0,0.0,0.0,14.9486,67.0,62.0,12.72629,6.933331,1011.197,16.28442,0.0,-18.75802,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-24,13.28472,17.7,9.6,18.77778,0.0,0.0,0.0,10.94806,78.0,77.0,8.268699,4.083334,1014.409,3.61668,0.0,5.561001,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-25,14.575,24.7,8.1,18.80208,0.0,0.0,0.0,11.2712,74.0,66.0,8.683243,12.28334,1010.819,19.00824,0.0,-0.9130013,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-26,16.67153,28.3,8.1,18.96389,0.0,0.0,0.0,12.35737,68.0,58.0,10.04692,8.266664,1006.305,19.48116,0.0,-7.470001,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-27,20.41945,31.8,11.3,19.59931,0.0,0.0,0.0,13.50881,60.0,54.0,11.36604,5.949999,1004.319,19.47696,0.0,-14.35901,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-28,23.03403,33.9,13.6,20.69583,0.0,0.0,0.0,16.08754,59.0,53.0,13.98492,0.0,1003.467,17.88529,0.0,-18.34302,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-29,20.04444,23.3,17.5,20.17986,2.5,0.0,0.0,14.55479,64.0,66.0,12.52561,0.5333334,1005.643,6.410341,0.0,-21.49703,Bella Vista,-1.0,-1.8369701987210297e-16
2016-09-30,16.0868,21.0,11.8,19.04168,1.25,3.75,2.25,15.12648,86.0,88.0,13.09011,7.933331,1005.002,6.564841,0.0,-6.225,Bella Vista,-1.0,-1.8369701987210297e-16
2016-10-01,18.78611,28.3,11.8,19.7618,0.0,0.0,0.0,16.7437,77.0,73.0,14.64653,5.549999,1007.387,18.08352,0.0,-14.85701,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-02,18.25346,20.0,16.5,19.40347,20.0,19.75,5.0,19.40321,94.0,94.0,16.99186,13.95001,1006.42,1.65822,0.0,-18.26002,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-03,20.92639,29.0,14.8,20.73681,0.0,0.25,0.25,21.0154,86.0,84.0,18.22773,11.68334,1004.734,18.44034,0.0,-18.26002,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-04,22.22014,30.5,16.3,21.74722,0.0,0.0,0.0,20.93655,79.0,73.0,18.17215,7.366664,1002.221,18.44454,0.0,-20.25202,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-05,16.75139,22.2,14.5,20.4764,6.25,6.25,1.25,17.57437,96.0,97.0,15.46185,7.483331,1003.444,4.8462,0.0,-8.134007,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-06,18.16458,25.2,13.8,20.28333,0.0,0.0,0.0,16.9175,86.0,84.0,14.84268,4.6,1002.965,14.21646,0.0,-10.458,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-07,18.45278,27.1,11.8,20.49444,0.0,0.0,0.0,16.49886,77.0,74.0,14.42913,8.449997,1002.043,18.72731,0.0,-13.61201,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-08,18.39861,25.0,11.1,20.83542,0.0,0.0,0.0,11.88981,65.0,60.0,9.339435,0.0,1008.111,21.80448,0.0,-9.212998,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-09,17.55625,27.3,9.3,19.86944,0.0,0.0,0.0,12.356,63.0,54.0,10.05745,0.0,1008.553,19.26702,0.0,-10.956,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-10,16.00626,18.6,14.3,19.13126,5.25,5.25,1.25,15.43963,86.0,87.0,13.35739,9.099998,1006.704,2.55366,0.0,-5.063,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-11,19.85626,30.4,13.3,20.34027,18.5,14.0,7.5,20.76303,85.0,79.0,17.8826,9.466666,1001.028,16.15998,0.0,-16.76601,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-12,20.8632,23.4,18.7,20.3618,54.25,58.75,13.5,21.41607,90.0,95.0,18.58126,8.066664,996.5889,2.27652,0.0,-22.90803,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-13,20.57084,27.6,15.1,20.99236,0.0,0.0,0.0,21.87104,90.0,86.0,18.82338,3.633334,998.5075,15.99678,0.0,-18.59202,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-14,24.39722,31.9,17.8,22.64653,0.0,0.0,0.0,24.72091,78.0,71.0,20.84982,7.866663,999.916,21.30183,0.0,-23.24003,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-15,23.85764,27.0,21.5,22.83611,0.25,0.25,0.25,26.76376,92.0,89.0,22.19245,0.9,995.0031,4.641239,0.0,-23.90403,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-16,28.48403,35.4,22.9,24.6007,0.0,0.0,0.0,32.63846,81.0,79.0,25.45389,0.0,990.2142,20.30961,0.0,-23.90403,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-17,25.97361,30.1,21.8,24.98125,16.25,0.0,0.0,27.15858,85.0,81.0,22.39597,1.75,995.2675,13.06284,0.0,-23.90403,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-18,23.03194,26.6,20.5,23.89861,7.25,16.75,4.0,26.91255,95.0,93.0,22.26891,5.083333,996.3148,5.487776,0.0,-23.90403,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-19,22.54653,25.6,20.3,23.91111,0.0,6.75,2.0,23.45379,90.0,87.0,19.96598,7.383331,998.0251,10.97856,0.0,-23.57203,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-20,19.06736,23.6,15.6,22.91111,0.0,0.0,0.0,18.17788,85.0,80.0,15.98675,0.0,1006.471,15.9732,0.0,-16.60001,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-21,18.44861,24.6,13.2,22.43611,0.0,0.0,0.0,16.39223,82.0,81.0,14.37249,7.216664,1008.865,21.17046,0.0,-11.78601,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-22,19.57986,26.9,12.8,22.47778,0.0,0.0,0.0,17.65572,75.0,66.0,15.47362,7.88333,1005.245,22.74402,0.0,-17.67902,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-23,23.78403,31.7,18.3,23.45556,14.75,0.0,0.0,22.26171,75.0,71.0,19.18406,0.0,1002.038,16.4885,0.0,-23.90403,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-24,21.39236,25.1,19.2,22.07915,141.25,128.5,19.5,23.47137,96.0,100.0,20.06537,17.9,999.2097,0.02172,0.0,-23.90403,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-25,20.97778,24.1,19.7,21.4611,2.75,29.0,4.75,24.44841,98.0,99.0,20.71702,12.86667,1000.359,4.749479,0.0,-23.90403,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-26,21.15972,25.5,18.4,22.31112,0.25,1.25,0.75,20.49019,85.0,83.0,17.81977,9.249998,1001.278,14.66856,0.0,-22.99103,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-27,18.06528,22.2,13.6,21.90486,0.0,0.25,0.25,13.39464,71.0,65.0,11.07487,2.116667,1007.561,24.81588,0.0,-10.707,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-28,15.73889,23.6,9.3,21.43612,0.0,0.0,0.0,12.58297,74.0,68.0,10.30435,9.566667,1011.17,25.64292,0.0,-5.892993,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-29,17.80625,26.5,9.8,21.65486,0.0,0.0,0.0,14.77297,73.0,62.0,12.71409,7.83333,1008.676,25.69021,0.0,-12.36701,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-30,23.03542,31.2,14.8,22.73473,0.0,0.0,0.0,19.57109,69.0,60.0,17.12297,6.699998,1000.827,24.70891,0.0,-19.58802,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-10-31,26.96875,35.2,19.2,24.35764,15.5,0.0,0.0,24.57321,68.0,60.0,20.71395,0.0,994.598,23.13147,0.0,-23.90403,Bella Vista,-0.8660254037844386,0.5000000000000001
2016-11-01,26.67709,34.6,18.3,25.20348,8.5,24.0,13.5,26.3054,83.0,78.0,21.63236,6.116666,992.0851,14.53476,0.0,-23.82103,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-02,18.0375,22.8,11.8,23.76041,0.0,0.0,0.0,11.65548,65.0,59.0,8.869829,1.1,1008.374,26.0406,0.0,-9.627999,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-03,17.47778,26.9,9.7,22.95278,0.0,0.0,0.0,13.13102,67.0,62.0,10.92047,6.283332,1010.764,25.7859,0.0,-10.209,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-04,21.6382,30.6,14.4,23.69514,0.0,0.0,0.0,16.12205,66.0,62.0,14.07947,0.0,1010.315,25.75314,0.0,-17.92802,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-19,19.22083,27.6,11.1,23.89584,0.0,0.0,0.0,15.91208,70.0,61.0,13.87757,6.199999,1003.348,25.74096,0.0,-15.93601,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-20,21.98472,28.0,18.4,24.03403,0.0,0.0,0.0,21.03784,81.0,81.0,18.2614,5.3,999.6157,12.1377,0.0,-23.82103,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-21,22.72084,29.6,16.6,24.35555,0.0,0.0,0.0,18.98766,71.0,62.0,16.6334,7.299997,1004.428,22.34784,0.0,-21.08202,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-22,20.35,25.1,15.5,24.20695,0.0,0.0,0.0,16.73172,76.0,75.0,14.68892,4.483334,1005.56,18.6534,0.0,-16.10201,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-23,20.04444,28.6,11.9,24.34653,0.0,0.0,0.0,15.62502,70.0,62.0,13.59626,7.733331,1002.657,27.15409,0.0,-15.35501,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-24,23.4,33.0,15.3,25.08889,0.0,0.0,0.0,18.93114,66.0,57.0,16.53897,4.466667,1001.03,23.83454,0.0,-20.33502,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-25,28.00069,35.9,20.4,26.56597,0.0,0.0,0.0,22.34863,60.0,53.0,19.18423,0.0,999.3582,25.98332,0.0,-23.90403,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-26,29.84305,36.7,24.2,27.47639,0.0,0.0,0.0,28.91053,71.0,60.0,23.45024,0.0,995.6477,24.0476,0.0,-23.90403,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-27,23.80763,30.3,19.7,25.64444,0.0,0.0,0.0,24.97425,90.0,87.0,21.05563,9.5,999.4197,13.14546,0.0,-23.90403,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-28,25.30556,31.0,21.0,26.37708,0.0,0.0,0.0,25.71687,80.0,71.0,21.5427,0.0,1002.601,21.09684,0.0,-23.90403,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-29,26.0243,31.2,21.5,27.12917,0.0,0.0,0.0,22.32712,70.0,63.0,19.17642,0.0,1007.142,26.34636,0.0,-23.90403,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-11-30,23.57292,29.1,17.7,26.52292,0.0,0.0,0.0,18.8078,70.0,67.0,16.42196,0.7666667,1006.455,24.43752,0.0,-23.15703,Bella Vista,-0.5000000000000004,0.8660254037844384
2016-12-01,24.76597,33.3,18.1,26.57153,0.0,0.0,0.0,23.88466,72.0,71.0,20.15384,0.0,1001.902,22.53489,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-02,25.50208,30.3,22.6,26.30278,0.0,0.0,0.0,28.61439,92.0,92.0,23.29661,9.616667,1000.439,4.25034,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-03,24.9132,30.9,20.7,26.53958,0.0,0.0,0.0,26.36202,84.0,78.0,21.93747,0.0,998.7691,18.84558,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-04,24.8375,30.5,20.5,27.20278,0.0,0.0,0.0,24.23783,80.0,77.0,20.58075,1.35,998.1624,26.09976,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-05,26.33958,34.1,19.5,27.46041,0.0,0.0,0.0,25.75023,78.0,70.0,21.54461,8.666665,995.8932,27.92676,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-06,24.75208,30.4,22.0,26.75417,0.0,0.0,0.0,27.51503,90.0,88.0,22.61375,10.56667,998.493,9.194458,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-07,26.18402,33.5,18.9,27.30208,0.0,0.0,0.0,27.0999,80.0,77.0,22.32209,6.649999,997.464,26.05039,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-08,24.08611,27.3,21.6,26.81111,0.0,0.0,0.0,26.82918,93.0,94.0,22.2298,14.71668,998.9034,5.95524,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-09,24.48125,30.9,19.6,26.59861,0.0,0.0,0.0,23.96419,76.0,75.0,20.28204,0.0,996.9216,19.69129,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-10,22.71597,26.5,19.4,25.4625,0.0,0.0,0.0,24.22721,93.0,100.0,20.55869,8.533332,997.1129,7.853041,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-11,25.46389,34.6,18.5,26.21736,0.0,0.0,0.0,25.24667,79.0,74.0,21.2103,9.733334,997.3821,26.8773,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-12,26.32848,34.0,18.4,27.09444,0.0,0.0,0.0,25.0146,73.0,66.0,21.05866,7.499997,993.6282,27.13263,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-13,24.57083,31.4,18.6,26.83889,0.0,0.0,0.0,24.15939,86.0,82.0,20.44746,2.65,999.6889,16.63554,0.0,-22.82503,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-14,21.10626,27.8,15.2,25.64582,0.0,0.0,0.0,15.02542,67.0,60.0,12.93588,8.199998,1009.003,28.76052,0.0,-14.94001,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-15,20.27014,28.9,12.0,24.91111,0.0,0.0,0.0,14.7332,66.0,56.0,12.67695,7.816664,1009.192,28.86942,0.0,-14.69101,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-16,23.7257,33.1,16.0,25.48472,0.0,0.0,0.0,22.13912,70.0,65.0,18.87763,0.8,1003.775,26.57948,0.0,-20.99902,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-17,28.59306,34.6,23.1,26.98472,0.0,0.0,0.0,28.684,74.0,69.0,23.29269,0.0,999.4492,27.2018,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-18,29.53264,35.5,24.1,27.92708,0.0,0.0,0.0,29.65404,73.0,72.0,23.47357,1.933333,996.1112,24.78715,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-19,24.84444,29.8,21.1,27.18751,0.0,0.0,0.0,20.51233,66.0,70.0,16.58844,6.416666,998.8843,10.65324,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-20,25.20417,32.9,18.5,26.69166,0.0,0.0,0.0,21.45478,67.0,71.0,18.10212,7.949997,999.5391,23.8449,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-21,27.65348,35.1,19.2,27.34027,0.0,0.0,0.0,26.8029,70.0,63.0,22.19912,0.0,997.1306,27.56343,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-22,29.89375,35.9,24.8,28.35347,0.0,0.0,0.0,30.41582,74.0,67.0,24.26584,0.0,997.6007,26.68118,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-23,27.77222,31.6,25.2,28.17223,0.0,0.0,0.0,29.33182,82.0,76.0,23.65935,7.483331,998.8419,20.46673,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-24,28.13056,34.6,22.5,28.17222,0.0,0.0,0.0,31.35213,81.0,77.0,24.79741,7.216665,997.1931,16.66749,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-25,30.51597,36.5,25.4,28.77917,0.0,0.0,0.0,32.47532,74.0,66.0,25.4187,1.75,991.613,26.34206,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-26,27.34028,31.6,22.5,28.16388,0.0,0.0,0.0,28.35301,83.0,81.0,23.08438,1.5,992.7692,12.49782,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-27,23.63125,28.2,21.0,25.84444,0.0,0.0,0.0,24.90339,87.0,85.0,20.92239,8.949999,999.7985,10.30212,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-28,25.26806,31.6,20.5,26.63472,0.0,0.0,0.0,27.23641,82.0,80.0,22.14863,10.66667,1002.224,19.95283,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-29,27.16267,32.8,22.5,27.52676,0.0,0.0,0.0,27.68324,77.0,84.0,22.58843,4.166667,998.9445,18.60096,0.0,-23.57203,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-30,28.79722,35.3,23.5,28.37917,0.0,0.0,0.0,31.16885,77.0,80.0,24.49943,6.716665,996.1414,24.47018,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2016-12-31,30.27013,36.5,25.7,29.24723,0.0,0.0,0.0,36.71379,84.0,84.0,27.41181,0.0,994.6912,25.36113,0.0,-23.90403,Bella Vista,-2.4492935982947064e-16,1.0
2017-01-01,30.62986,35.5,26.7,29.53958,0.0,0.0,0.0,35.17149,84.0,76.0,26.67402,0.7833334,997.3931,21.01004,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-02,29.14445,34.3,23.5,29.12777,0.0,0.0,0.0,34.4429,84.0,88.0,26.24281,0.1,998.3094,16.63478,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-03,31.64513,36.8,28.1,29.72152,0.2,0.2,0.2,36.79369,81.0,72.0,27.49577,0.0,994.2112,26.46964,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-04,27.97848,33.6,24.5,29.31458,0.0,0.0,0.0,30.30947,82.0,94.0,,2.966667,995.2222,17.70655,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-05,25.62292,30.6,22.4,28.09861,0.0,0.0,0.0,12.33137,33.0,27.0,,13.43334,999.4407,11.40048,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-06,26.92292,32.2,21.6,28.39237,0.0,0.0,0.0,23.91174,60.0,88.0,,7.283331,1001.519,22.35153,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-07,26.21667,30.1,23.5,27.80696,0.0,0.0,0.0,16.6624,46.0,64.0,,13.80001,999.0325,8.606394,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-08,29.02292,35.9,24.4,28.4875,0.0,0.0,0.0,32.89668,83.0,83.0,25.16489,2.433333,994.7211,18.39967,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-09,29.87291,37.6,22.8,28.93889,0.0,0.0,0.0,33.76287,78.0,78.0,25.81765,4.333333,991.5169,25.81466,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-10,25.49653,30.7,22.2,27.87152,0.0,0.0,0.0,25.50292,80.0,80.0,20.81075,9.216665,998.4403,10.59018,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-11,26.76528,33.2,21.0,28.18125,0.0,0.0,0.0,27.44296,75.0,88.0,21.8418,7.716664,1001.168,23.43967,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-12,28.67708,35.0,23.3,28.91319,0.0,0.0,0.0,30.55692,78.0,78.0,24.25693,7.133331,1000.242,25.56224,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-13,30.71667,38.5,24.6,29.64167,0.0,0.0,0.0,34.82148,79.0,76.0,26.54108,0.0,996.9957,26.66025,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-14,28.42014,32.5,23.5,29.28958,0.0,0.0,0.0,34.16285,90.0,91.0,26.19191,5.4,996.1938,9.672716,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-15,27.36598,34.0,23.3,28.78612,0.0,0.0,0.0,30.60723,86.0,87.0,24.1897,6.733331,994.1744,10.47042,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-16,23.9375,27.0,19.5,27.76875,0.0,0.0,0.0,25.06391,86.0,88.0,20.96163,1.166667,995.9082,12.41634,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-17,26.17153,32.5,20.5,28.20972,0.0,0.0,0.0,28.14568,81.0,85.0,22.85343,8.366665,995.8961,21.08977,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-18,27.72152,34.8,21.3,29.02153,0.0,0.0,0.0,26.40389,69.0,80.0,21.18149,11.51667,999.4114,26.47789,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-19,28.47431,35.2,23.0,29.44236,0.2,0.0,0.0,27.70143,75.0,70.0,22.73562,6.933331,1002.338,26.59147,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-20,27.55138,36.0,20.9,29.42986,0.0,0.2,0.2,29.57856,81.0,76.0,23.79039,0.0,1003.703,26.43831,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-21,29.64861,36.7,24.2,29.8625,0.0,0.0,0.0,31.32046,77.0,79.0,24.74291,1.15,1002.671,21.6545,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-22,28.42153,35.3,21.8,29.81041,0.0,0.0,0.0,27.84804,77.0,76.0,22.76926,4.883333,1000.15,26.54467,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-23,27.67222,35.3,22.4,29.64861,1.0,1.0,1.0,29.52979,82.0,81.0,23.77116,0.0,999.3291,20.86069,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-24,26.14306,33.9,22.5,29.41668,3.6,3.6,3.4,27.68346,82.0,79.0,22.46655,3.883334,998.4365,17.56387,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
2017-01-25,27.04653,33.2,22.7,29.38403,0.2,0.2,0.2,24.41054,68.0,76.0,20.30083,8.499997,1000.87,23.85132,0.0,-23.90403,Bella Vista,0.49999999999999994,0.8660254037844387
